Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,30-Sep-2022,13-Oct-2022,CE,15600.00,-,-,-,2260.65,-,1531.40,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,16400.00,553.95,800.60,501.20,742.85,759.00,742.85,235.00,2001.69,74.69,4650.00,3450.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,16700.00,310.00,578.70,284.60,502.40,500.35,502.40,3197.00,27312.37,617.42,13100.00,-3000.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,17450.00,52.90,122.00,36.00,93.10,92.80,93.10,4049.00,35492.70,165.17,33200.00,20250.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,19050.00,-,-,-,6.75,6.75,1.20,-,-,-,350.00,-,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,14800.00,-,-,-,3014.15,-,2327.05,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,15650.00,-,-,-,2215.25,-,1482.20,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,16450.00,512.95,716.20,463.50,697.15,697.15,739.55,40.00,339.18,10.18,1700.00,1700.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,16750.00,315.35,533.05,258.40,459.90,462.30,459.90,1375.00,11747.89,232.26,10950.00,9600.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,17500.00,45.05,104.00,30.35,77.10,77.00,77.10,38496.00,338109.86,1269.86,295550.00,70850.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,18250.00,7.00,9.00,4.40,6.15,6.85,6.15,230.00,2099.49,0.74,4250.00,-500.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,18300.00,6.05,7.65,4.80,6.10,5.65,6.10,3840.00,35148.05,12.05,88400.00,15250.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,19100.00,-,-,-,8.95,8.95,0.95,-,-,-,300.00,-,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,14850.00,-,-,-,2965.90,-,2277.15,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,15700.00,1124.35,1124.35,1112.65,1112.65,1112.65,1433.10,4.00,33.64,2.24,50.00,50.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,16500.00,481.50,739.95,424.25,652.45,665.55,652.45,827.00,7055.21,232.46,21000.00,5250.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,16800.00,278.25,498.55,230.00,422.35,425.60,422.35,13922.00,119179.96,2235.16,49650.00,-27400.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,17550.00,39.65,88.55,25.55,64.95,66.40,64.95,5009.00,44110.50,156.53,39200.00,25950.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,19150.00,-,-,-,214.50,-,0.80,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,14900.00,-,-,-,2917.80,-,2227.30,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,15750.00,1058.80,1083.80,1058.80,1083.80,1083.80,1384.20,2.00,16.82,1.07,50.00,50.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,16550.00,441.90,674.30,398.70,620.40,634.80,620.40,210.00,1795.70,57.95,1900.00,1800.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,16850.00,252.05,457.70,207.50,391.50,381.65,391.50,2354.00,20170.55,338.10,8350.00,-8550.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,15250.00,-,-,-,2317.05,-,1859.90,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,16600.00,300.05,609.00,256.80,509.65,521.00,509.65,43060.00,365090.00,7692.00,61700.00,-4500.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,17400.00,11.25,62.80,7.85,34.40,33.90,34.40,1178212.00,10269771.87,19327.47,3003750.00,1507700.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,18200.00,1.80,2.10,1.20,1.40,1.25,1.40,95280.00,867126.70,78.70,907350.00,400800.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,19000.00,1.70,1.80,0.75,1.05,1.00,1.05,134744.00,1280152.28,84.28,2242300.00,497750.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,19850.00,1.30,1.60,0.85,1.40,1.40,1.40,2089.00,20734.39,1.06,1650.00,1050.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,14450.00,2721.65,2721.65,2691.45,2691.45,2691.45,2691.45,4.00,34.31,5.41,100.00,100.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,15300.00,-,-,-,2271.25,-,1809.95,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,16650.00,280.00,561.35,225.00,464.80,455.20,464.80,24343.00,206439.57,3784.09,17050.00,5700.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,17450.00,13.40,48.45,6.05,25.20,24.00,25.20,380968.00,3328470.82,4525.02,728350.00,380050.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,18250.00,2.00,2.90,1.15,1.50,1.15,1.50,21407.00,195357.07,18.20,83300.00,27400.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,19050.00,1.50,1.85,0.95,1.05,0.95,1.05,189.00,1800.34,0.12,7100.00,2500.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,19900.00,1.30,1.50,0.85,1.00,0.85,1.00,3423.00,34060.57,1.72,15500.00,12150.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,18500.00,4.50,5.15,3.85,4.45,4.10,4.45,4003.00,37036.61,8.86,151200.00,26450.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,15050.00,-,-,-,2774.15,-,2077.70,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,15900.00,-,-,-,1992.75,-,1238.80,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,17000.00,177.65,355.25,142.25,294.85,302.45,294.85,35785.00,308601.76,4429.26,286450.00,-53150.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,17750.00,18.50,44.60,12.85,32.15,31.95,32.15,4820.00,42847.26,69.76,39600.00,27500.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,15100.00,-,-,-,2726.55,-,2027.85,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,15950.00,878.80,878.80,871.20,871.20,871.20,1190.90,4.00,33.65,1.75,100.00,100.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,17050.00,169.70,321.20,125.00,262.30,264.00,262.30,3499.00,30203.75,374.77,17750.00,2600.00,17094.35
