Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,31-Dec-2024,09-Jan-2025,PE,24000.00,448.65,541.55,342.90,378.40,368.65,378.40,10371.00,189865.06,3187.06,610950.00,128175.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,24050.00,506.40,564.00,377.00,414.70,414.70,414.70,379.00,6963.80,127.59,17175.00,6750.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,24100.00,549.35,628.60,410.00,452.05,445.00,452.05,486.00,8965.84,181.39,71475.00,3450.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,25900.00,2225.00,2225.00,2225.00,2225.00,2225.00,2212.15,1.00,21.09,1.67,75.00,75.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,25950.00,-,-,-,1207.25,-,2262.05,-,-,-,-,-,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,24150.00,587.90,660.00,480.00,485.55,480.85,485.55,88.00,1631.90,38.00,12450.00,600.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,24200.00,624.15,698.00,482.30,524.40,515.00,524.40,985.00,18301.27,423.52,118650.00,23550.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,26000.00,2363.20,2470.00,2261.65,2262.75,2261.65,2262.75,225.00,4783.53,396.03,18300.00,16200.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,26050.00,-,-,-,1288.10,-,2361.90,-,-,-,-,-,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,26100.00,-,-,-,1329.25,-,2411.80,-,-,-,-,-,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,21850.00,3.15,5.65,2.35,4.40,5.65,4.40,10264.00,168234.51,33.21,446100.00,399150.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,21900.00,2.95,5.35,2.55,4.60,4.50,4.60,11749.00,193017.03,39.70,433425.00,410400.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,21950.00,2.90,6.30,2.90,5.00,5.05,5.00,8838.00,145527.46,31.89,386775.00,381075.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,22000.00,3.90,5.70,3.00,5.10,5.25,5.10,20069.00,331210.85,72.35,613500.00,241650.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,24250.00,665.00,665.00,606.20,606.20,606.20,598.90,7.00,130.58,3.27,6600.00,-525.00,23644.80
